grid_x,grid_y,real_x,real_y,height,terrain_type,r,g,b,hsv_h,hsv_s,hsv_v
73,155,363829.4,363312.41,117.2,GRASS,77,87,67,92.5,0.228,0.342
73,156,363829.4,363312.61,117.29,GRASS,78,89,68,93.2,0.23,0.348
73,157,363829.4,363312.81,117.29,GRASS,78,90,69,94.1,0.23,0.353
73,158,363829.4,363313.01,117.29,GRASS,78,90,69,95.6,0.228,0.353
73,159,363829.4,363313.21,117.29,GRASS,78,90,70,97.1,0.219,0.352
73,160,363829.4,363313.41,117.29,GRASS,76,88,69,98.6,0.212,0.345
73,161,363829.4,363313.61,117.29,GRASS,74,87,68,100.8,0.209,0.339
73,162,363829.4,363313.81,117.33,GRASS,73,86,68,103.2,0.206,0.337
73,163,363829.4,363314.01,117.33,GRASS,73,86,68,104.3,0.206,0.336
73,164,363829.4,363314.21,117.33,GRASS,73,86,68,104.8,0.203,0.336
73,165,363829.4,363314.41,117.33,GRASS,73,86,69,104.1,0.204,0.338
73,166,363829.4,363314.61,117.33,GRASS,75,87,70,101.3,0.199,0.34
73,167,363829.4,363314.81,117.42,GRASS,76,88,71,100.0,0.194,0.344
73,168,363829.4,363315.01,117.42,GRASS,76,87,70,101.8,0.195,0.343
73,169,363829.4,363315.21,117.42,GRASS,72,85,68,106.0,0.202,0.333
73,170,363829.4,363315.41,117.42,GRASS,70,84,67,108.5,0.204,0.328
73,171,363829.4,363315.61,117.42,GRASS,70,84,67,109.4,0.202,0.329
73,172,363829.4,363315.81,117.53,GRASS,70,84,67,108.8,0.202,0.33
73,173,363829.4,363316.01,117.53,GRASS,71,84,67,108.3,0.202,0.33
73,174,363829.4,363316.21,117.53,GRASS,71,84,67,106.7,0.204,0.33
73,175,363829.4,363316.41,117.53,GRASS,72,85,68,105.5,0.204,0.333
73,176,363829.4,363316.61,117.53,GRASS,72,85,68,105.2,0.202,0.334
73,177,363829.4,363316.81,117.58,GRASS,71,84,67,105.7,0.202,0.331
73,178,363829.4,363317.01,117.58,GRASS,71,84,67,105.8,0.204,0.331
73,179,363829.4,363317.21,117.58,GRASS,70,84,66,105.4,0.213,0.328
73,180,363829.4,363317.41,117.58,GRASS,71,85,66,104.4,0.219,0.332
73,181,363829.4,363317.61,117.58,GRASS,73,87,68,103.5,0.22,0.339
73,182,363829.4,363317.81,117.67,GRASS,76,90,70,100.4,0.227,0.353
73,183,363829.4,363318.01,117.67,GRASS,76,90,69,98.5,0.236,0.353
73,184,363829.4,363318.21,117.67,GRASS,76,89,68,98.3,0.237,0.349
73,185,363829.4,363318.41,117.67,GRASS,76,90,70,100.3,0.222,0.352
73,186,363829.4,363318.61,117.67,GRASS,77,90,71,102.1,0.211,0.354
73,187,363829.4,363318.81,117.78,GRASS,76,89,70,102.9,0.211,0.35
73,188,363829.4,363319.01,117.78,GRASS,74,88,69,103.8,0.212,0.345
73,189,363829.4,363319.21,117.78,GRASS,74,88,70,104.7,0.21,0.345
73,190,363829.4,363319.41,117.78,GRASS,74,87,69,104.2,0.209,0.341
74,0,363829.6,363281.41,115.58,GRASS,69,81,65,106.7,0.194,0.317
74,1,363829.6,363281.61,115.58,GRASS,69,81,65,105.1,0.203,0.319
74,2,363829.6,363281.81,115.58,GRASS,70,83,65,103.3,0.214,0.326
74,3,363829.6,363282.01,115.58,GRASS,73,85,68,104.0,0.206,0.335
74,4,363829.6,363282.21,115.58,GRASS,72,85,68,103.5,0.202,0.332
74,5,363829.6,363282.41,115.6,GRASS,74,85,68,99.8,0.205,0.334
74,6,363829.6,363282.61,115.6,GRASS,76,86,68,94.8,0.21,0.339
74,7,363829.6,363282.81,115.6,GRASS,79,89,70,91.8,0.207,0.348
74,8,363829.6,363283.01,115.6,GRASS,77,86,69,92.3,0.201,0.338
74,9,363829.6,363283.21,115.6,GRASS,74,84,67,95.0,0.205,0.33
74,10,363829.6,363283.41,115.65,GRASS,72,83,66,98.6,0.206,0.326
74,11,363829.6,363283.61,115.65,GRASS,72,83,66,99.9,0.207,0.327
74,12,363829.6,363283.81,115.65,GRASS,72,83,66,100.4,0.207,0.327
74,13,363829.6,363284.01,115.65,GRASS,73,84,67,99.9,0.204,0.33
74,14,363829.6,363284.21,115.65,GRASS,74,84,67,97.3,0.2,0.33
74,15,363829.6,363284.41,115.71,GRASS,74,84,67,94.7,0.199,0.329
74,16,363829.6,363284.61,115.71,GRASS,76,86,69,95.3,0.194,0.336
74,17,363829.6,363284.81,115.71,GRASS,77,88,71,98.2,0.19,0.345
74,18,363829.6,363285.01,115.71,GRASS,79,90,73,98.7,0.187,0.354
74,19,363829.6,363285.21,115.71,GRASS,81,92,75,98.0,0.184,0.361
74,20,363829.6,363285.41,115.75,GRASS,80,91,74,97.9,0.183,0.356
74,21,363829.6,363285.61,115.75,GRASS,77,87,71,98.1,0.185,0.341
74,22,363829.6,363285.81,115.75,GRASS,75,85,70,97.4,0.184,0.334
74,23,363829.6,363286.01,115.75,GRASS,77,87,71,96.9,0.179,0.341
74,24,363829.6,363286.21,115.75,GRASS,77,87,71,98.7,0.182,0.341
74,25,363829.6,363286.41,115.81,GRASS,73,84,68,100.9,0.194,0.33
74,26,363829.6,363286.61,115.81,GRASS,70,82,65,100.9,0.206,0.32
74,27,363829.6,363286.81,115.81,GRASS,73,84,67,98.2,0.205,0.329
74,28,363829.6,363287.01,115.81,GRASS,77,87,70,94.0,0.194,0.341
74,29,363829.6,363287.21,115.81,GRASS,80,88,71,89.1,0.188,0.345
74,30,363829.6,363287.41,115.86,GRASS,81,89,72,88.0,0.186,0.347
74,31,363829.6,363287.61,115.86,GRASS,81,89,72,89.4,0.188,0.35
74,32,363829.6,363287.81,115.86,GRASS,80,89,72,91.5,0.189,0.349
74,33,363829.6,363288.01,115.86,GRASS,80,89,73,92.6,0.18,0.349
74,34,363829.6,363288.21,115.86,GRASS,80,88,73,94.3,0.174,0.347
74,35,363829.6,363288.41,115.9,GRASS,79,88,73,95.8,0.175,0.345
74,36,363829.6,363288.61,115.9,GRASS,77,87,71,96.4,0.179,0.341
74,37,363829.6,363288.81,115.9,GRASS,77,87,71,97.3,0.184,0.342
74,38,363829.6,363289.01,115.9,GRASS,77,87,71,98.6,0.189,0.343
74,39,363829.6,363289.21,115.9,GRASS,76,87,70,99.3,0.189,0.34
74,40,363829.6,363289.41,115.94,GRASS,76,87,71,100.2,0.183,0.34
74,41,363829.6,363289.61,115.94,GRASS,77,87,72,97.6,0.181,0.342
74,42,363829.6,363289.81,115.94,GRASS,79,88,73,94.1,0.179,0.347
74,43,363829.6,363290.01,115.94,GRASS,82,91,75,90.5,0.177,0.355
74,44,363829.6,363290.21,115.94,GRASS,84,93,76,89.9,0.175,0.363
74,45,363829.6,363290.41,115.97,GRASS,84,92,76,89.6,0.177,0.36
74,46,363829.6,363290.61,115.97,GRASS,80,89,72,92.1,0.183,0.348
74,47,363829.6,363290.81,115.97,GRASS,74,84,68,98.4,0.195,0.331
74,48,363829.6,363291.01,115.97,GRASS,69,82,65,105.0,0.201,0.321
74,49,363829.6,363291.21,115.97,GRASS,69,82,66,107.4,0.197,0.32
74,50,363829.6,363291.41,116.03,GRASS,72,84,69,108.7,0.182,0.331
74,51,363829.6,363291.61,116.03,GRASS,75,87,72,107.5,0.176,0.343
74,52,363829.6,363291.81,116.03,GRASS,76,88,72,104.4,0.182,0.345
74,53,363829.6,363292.01,116.03,GRASS,75,86,70,102.0,0.188,0.338
74,54,363829.6,363292.21,116.03,GRASS,73,85,69,101.9,0.191,0.332
74,55,363829.6,363292.41,116.03,GRASS,74,85,69,101.4,0.19,0.332
74,56,363829.6,363292.61,116.07,GRASS,74,84,69,98.5,0.187,0.331
74,57,363829.6,363292.81,116.07,GRASS,75,84,69,93.4,0.18,0.328
74,58,363829.6,363293.01,116.07,GRASS,76,83,68,89.1,0.176,0.325
74,59,363829.6,363293.21,116.07,GRASS,77,84,69,87.6,0.174,0.328
74,60,363829.6,363293.41,116.07,GRASS,79,85,71,87.1,0.171,0.335
74,61,363829.6,363293.61,116.11,GRASS,81,88,73,87.9,0.168,0.344
74,62,363829.6,363293.81,116.11,GRASS,81,88,73,88.7,0.173,0.346
74,63,363829.6,363294.01,116.11,GRASS,82,90,74,89.8,0.18,0.354
74,64,363829.6,363294.21,116.11,GRASS,82,91,74,92.6,0.186,0.356
74,65,363829.6,363294.41,116.11,GRASS,79,90,73,98.0,0.185,0.352
74,66,363829.6,363294.61,116.16,GRASS,77,89,72,102.8,0.183,0.347
74,67,363829.6,363294.81,116.16,GRASS,74,86,70,103.7,0.187,0.337
74,68,363829.6,363295.01,116.16,GRASS,71,82,66,102.6,0.193,0.322
74,69,363829.6,363295.21,116.16,GRASS,70,81,65,99.3,0.199,0.317
74,70,363829.6,363295.41,116.16,GRASS,74,83,67,93.9,0.201,0.326
74,71,363829.6,363295.61,116.21,GRASS,78,87,69,87.7,0.212,0.341
74,72,363829.6,363295.81,116.21,GRASS,81,89,69,85.0,0.219,0.349
74,73,363829.6,363296.01,116.21,GRASS,81,89,71,85.4,0.211,0.351
74,74,363829.6,363296.21,116.21,GRASS,81,89,71,86.2,0.195,0.348
74,75,363829.6,363296.41,116.21,GRASS,80,87,71,87.0,0.186,0.343
74,76,363829.6,363296.61,116.27,GRASS,80,87,72,87.1,0.177,0.343
74,77,363829.6,363296.81,116.27,GRASS,81,88,73,86.4,0.168,0.344
74,78,363829.6,363297.01,116.27,GRASS,80,87,73,86.5,0.163,0.34
74,79,363829.6,363297.21,116.27,GRASS,77,84,69,86.6,0.17,0.328
74,80,363829.6,363297.41,116.27,GRASS,77,83,69,86.0,0.169,0.327
74,81,363829.6,363297.61,116.31,GRASS,80,86,72,84.6,0.16,0.336
74,82,363829.6,363297.81,116.31,GRASS,81,87,74,85.6,0.155,0.342
74,83,363829.6,363298.01,116.31,GRASS,82,88,74,86.3,0.155,0.346
74,84,363829.6,363298.21,116.31,GRASS,83,89,75,86.3,0.155,0.35
74,85,363829.6,363298.41,116.31,GRASS,84,90,76,86.5,0.157,0.354
74,86,363829.6,363298.61,116.34,GRASS,82,89,74,88.8,0.165,0.349
74,87,363829.6,363298.81,116.34,GRASS,78,86,71,92.3,0.177,0.339
74,88,363829.6,363299.01,116.34,GRASS,74,83,68,95.8,0.187,0.326
74,89,363829.6,363299.21,116.34,GRASS,73,83,67,97.3,0.188,0.325
74,90,363829.6,363299.41,116.34,GRASS,75,85,70,98.6,0.185,0.335
74,91,363829.6,363299.61,116.4,GRASS,77,87,71,98.9,0.185,0.341
74,92,363829.6,363299.81,116.4,GRASS,77,87,71,99.8,0.188,0.343
74,93,363829.6,363300.01,116.4,GRASS,76,88,71,102.4,0.192,0.344
74,94,363829.6,363300.21,116.4,GRASS,75,88,70,105.1,0.197,0.344
74,95,363829.6,363300.41,116.4,GRASS,73,87,69,106.4,0.198,0.339
74,96,363829.6,363300.61,116.45,GRASS,71,85,68,107.3,0.201,0.331
74,97,363829.6,363300.81,116.45,GRASS,69,83,66,107.9,0.205,0.325
74,98,363829.6,363301.01,116.45,GRASS,69,83,66,108.4,0.205,0.325
74,99,363829.6,363301.21,116.45,GRASS,70,84,67,108.7,0.202,0.33
74,100,363829.6,363301.41,116.45,GRASS,70,84,67,108.7,0.202,0.33
74,101,363829.6,363301.61,116.49,GRASS,70,84,67,108.7,0.203,0.329
74,102,363829.6,363301.81,116.49,GRASS,69,83,66,108.7,0.206,0.324
74,103,363829.6,363302.01,116.49,GRASS,68,81,64,108.7,0.209,0.319
74,104,363829.6,363302.21,116.49,GRASS,69,83,66,109.0,0.206,0.324
74,105,363829.6,363302.41,116.49,GRASS,71,84,67,108.7,0.202,0.331
74,106,363829.6,363302.61,116.55,GRASS,71,84,67,107.7,0.202,0.331
74,107,363829.6,363302.81,116.55,GRASS,71,84,67,106.9,0.201,0.331
74,108,363829.6,363303.01,116.55,GRASS,71,84,67,106.6,0.202,0.33
74,109,363829.6,363303.21,116.55,GRASS,72,85,68,106.6,0.199,0.335
74,110,363829.6,363303.41,116.55,GRASS,73,86,69,104.9,0.2,0.336
74,111,363829.6,363303.61,116.62,GRASS,73,84,68,101.6,0.192,0.33
74,112,363829.6,363303.81,116.62,GRASS,76,85,71,97.6,0.159,0.333
74,113,363829.6,363304.01,116.62,GRASS,88,93,83,88.7,0.107,0.364
74,114,363829.6,363304.21,116.62,CONCRETE,104,105,98,68.8,0.068,0.411
74,115,363829.6,363304.41,116.62,CONCRETE,117,115,110,41.9,0.063,0.46
74,116,363829.6,363304.61,116.64,CONCRETE,127,122,117,26.5,0.072,0.497
74,117,363829.6,363304.81,116.64,CONCRETE,132,125,122,17.0,0.079,0.518
74,118,363829.6,363305.01,116.64,CONCRETE,135,127,123,19.6,0.088,0.528
74,119,363829.6,363305.21,116.64,CONCRETE,135,128,123,28.1,0.09,0.529
74,120,363829.6,363305.41,116.64,CONCRETE,129,124,117,38.0,0.094,0.505
74,121,363829.6,363305.61,116.63,CONCRETE,113,111,101,49.4,0.106,0.443
74,122,363829.6,363305.81,116.63,CONCRETE,97,97,85,61.0,0.121,0.381
74,123,363829.6,363306.01,116.63,GRASS,89,91,78,70.9,0.145,0.357
74,124,363829.6,363306.21,116.63,GRASS,85,90,76,78.4,0.154,0.351
74,125,363829.6,363306.41,116.63,GRASS,82,88,74,84.7,0.162,0.344
74,126,363829.6,363306.61,116.72,GRASS,77,86,71,94.2,0.178,0.337
74,127,363829.6,363306.81,116.72,GRASS,73,85,68,101.5,0.198,0.332
74,128,363829.6,363307.01,116.72,GRASS,71,84,66,104.1,0.211,0.329
74,129,363829.6,363307.21,116.72,GRASS,73,85,68,103.5,0.207,0.335
74,130,363829.6,363307.41,116.72,GRASS,73,85,68,101.8,0.203,0.334
74,131,363829.6,363307.61,116.78,GRASS,73,84,67,100.2,0.201,0.329
74,132,363829.6,363307.81,116.78,GRASS,75,85,68,96.5,0.196,0.333
74,133,363829.6,363308.01,116.78,GRASS,77,86,69,93.3,0.196,0.337
74,134,363829.6,363308.21,116.78,GRASS,77,86,69,93.3,0.207,0.339
74,135,363829.6,363308.41,116.78,GRASS,75,86,67,94.6,0.219,0.338
74,136,363829.6,363308.61,116.85,GRASS,77,88,69,96.2,0.215,0.345
74,137,363829.6,363308.81,116.85,GRASS,76,87,69,97.1,0.211,0.342
74,138,363829.6,363309.01,116.85,GRASS,75,87,69,99.2,0.208,0.339
74,139,363829.6,363309.21,116.85,GRASS,75,87,69,100.8,0.203,0.342
74,140,363829.6,363309.41,116.85,GRASS,74,87,69,102.3,0.204,0.341
74,141,363829.6,363309.61,116.98,GRASS,74,86,69,103.0,0.207,0.339
74,142,363829.6,363309.81,116.98,GRASS,75,87,70,101.6,0.202,0.342
74,143,363829.6,363310.01,116.98,GRASS,76,87,70,100.5,0.196,0.342
74,144,363829.6,363310.21,116.98,GRASS,74,86,69,101.5,0.196,0.337
74,145,363829.6,363310.41,116.98,GRASS,73,85,68,103.2,0.196,0.334
74,146,363829.6,363310.61,117.12,GRASS,73,85,68,103.3,0.194,0.333
74,147,363829.6,363310.81,117.12,GRASS,73,85,69,102.2,0.194,0.333
74,148,363829.6,363311.01,117.12,GRASS,74,85,68,100.5,0.195,0.334
74,149,363829.6,363311.21,117.12,GRASS,76,87,70,98.4,0.197,0.342
74,150,363829.6,363311.41,117.12,GRASS,79,90,72,96.9,0.205,0.354
74,151,363829.6,363311.61,117.2,GRASS,78,90,71,96.5,0.218,0.354
74,152,363829.6,363311.81,117.2,GRASS,78,90,70,93.9,0.22,0.351
74,153,363829.6,363312.01,117.2,GRASS,79,89,70,91.2,0.217,0.35
74,154,363829.6,363312.21,117.2,GRASS,79,88,69,90.0,0.217,0.347
74,155,363829.6,363312.41,117.2,GRASS,78,88,68,89.0,0.227,0.343
74,156,363829.6,363312.61,117.29,GRASS,78,88,68,90.5,0.235,0.347
74,157,363829.6,363312.81,117.29,GRASS,79,90,69,92.2,0.238,0.354
74,158,363829.6,363313.01,117.29,GRASS,79,91,70,95.0,0.228,0.357
74,159,363829.6,363313.21,117.29,GRASS,78,90,71,97.2,0.215,0.353
74,160,363829.6,363313.41,117.29,GRASS,76,87,69,98.9,0.209,0.343
74,161,363829.6,363313.61,117.29,GRASS,74,86,68,100.6,0.211,0.338
74,162,363829.6,363313.81,117.33,GRASS,74,87,69,102.5,0.208,0.34
74,163,363829.6,363314.01,117.33,GRASS,74,87,69,103.6,0.205,0.342
74,164,363829.6,363314.21,117.33,GRASS,74,87,70,104.6,0.201,0.341
74,165,363829.6,363314.41,117.33,GRASS,72,85,68,105.2,0.202,0.335
74,166,363829.6,363314.61,117.33,GRASS,73,85,68,103.7,0.197,0.334
74,167,363829.6,363314.81,117.42,GRASS,74,86,70,103.0,0.193,0.339
74,168,363829.6,363315.01,117.42,GRASS,75,88,71,103.9,0.192,0.344
74,169,363829.6,363315.21,117.42,GRASS,73,87,69,106.2,0.197,0.339
74,170,363829.6,363315.41,117.42,GRASS,72,86,69,108.0,0.199,0.336
74,171,363829.6,363315.61,117.42,GRASS,71,85,68,109.1,0.2,0.333
74,172,363829.6,363315.81,117.53,GRASS,70,84,67,109.1,0.201,0.331
74,173,363829.6,363316.01,117.53,GRASS,70,84,67,108.8,0.202,0.33
74,174,363829.6,363316.21,117.53,GRASS,70,83,66,107.1,0.206,0.327
74,175,363829.6,363316.41,117.53,GRASS,71,84,67,105.6,0.206,0.33
74,176,363829.6,363316.61,117.53,GRASS,73,86,68,104.8,0.203,0.336
74,177,363829.6,363316.81,117.58,GRASS,73,86,69,104.8,0.202,0.339
74,178,363829.6,363317.01,117.58,GRASS,75,88,70,105.2,0.199,0.344
74,179,363829.6,363317.21,117.58,GRASS,74,87,69,105.9,0.206,0.343
74,180,363829.6,363317.41,117.58,GRASS,73,88,69,105.6,0.216,0.343
74,181,363829.6,363317.61,117.58,GRASS,74,89,69,104.3,0.223,0.348
74,182,363829.6,363317.81,117.67,GRASS,78,92,71,100.5,0.231,0.361
74,183,363829.6,363318.01,117.67,GRASS,78,92,71,98.5,0.234,0.361
74,184,363829.6,363318.21,117.67,GRASS,75,89,68,99.2,0.23,0.347
74,185,363829.6,363318.41,117.67,GRASS,73,86,68,102.9,0.218,0.339
74,186,363829.6,363318.61,117.67,GRASS,73,87,69,106.0,0.206,0.34
74,187,363829.6,363318.81,117.78,GRASS,74,88,70,107.2,0.201,0.344
74,188,363829.6,363319.01,117.78,GRASS,75,89,71,107.0,0.204,0.348
74,189,363829.6,363319.21,117.78,GRASS,74,89,70,106.8,0.209,0.348
74,190,363829.6,363319.41,117.78,GRASS,73,88,69,106.4,0.214,0.344
75,0,363829.8,363281.41,115.58,GRASS,68,81,65,107.6,0.195,0.317
75,1,363829.8,363281.61,115.58,GRASS,70,83,66,105.8,0.202,0.324
75,2,363829.8,363281.81,115.58,GRASS,72,85,67,103.5,0.21,0.334
75,3,363829.8,363282.01,115.58,GRASS,73,86,68,103.3,0.21,0.336
75,4,363829.8,363282.21,115.58,GRASS,72,84,67,102.5,0.211,0.331
75,5,363829.8,363282.41,115.6,GRASS,73,85,67,100.0,0.209,0.333
75,6,363829.8,363282.61,115.6,GRASS,75,86,68,96.6,0.205,0.337
75,7,363829.8,363282.81,115.6,GRASS,76,87,69,95.0,0.203,0.34
75,8,363829.8,363283.01,115.6,GRASS,74,84,67,95.2,0.203,0.328
75,9,363829.8,363283.21,115.6,GRASS,72,82,65,95.9,0.208,0.321
75,10,363829.8,363283.41,115.65,GRASS,72,82,65,96.9,0.208,0.323
75,11,363829.8,363283.61,115.65,GRASS,72,83,66,97.0,0.208,0.325
75,12,363829.8,363283.81,115.65,GRASS,74,84,67,96.8,0.203,0.331
75,13,363829.8,363284.01,115.65,GRASS,75,85,68,95.8,0.2,0.335
75,14,363829.8,363284.21,115.65,GRASS,75,85,68,94.6,0.199,0.334
75,15,363829.8,363284.41,115.71,GRASS,74,84,67,94.9,0.203,0.329
75,16,363829.8,363284.61,115.71,GRASS,73,84,67,97.1,0.203,0.329
75,17,363829.8,363284.81,115.71,GRASS,75,86,69,98.8,0.198,0.336
75,18,363829.8,363285.01,115.71,GRASS,77,88,71,98.8,0.194,0.344
75,19,363829.8,363285.21,115.71,GRASS,79,90,73,98.8,0.189,0.352
75,20,363829.8,363285.41,115.75,GRASS,80,90,74,97.9,0.184,0.354
75,21,363829.8,363285.61,115.75,GRASS,78,87,72,95.7,0.182,0.343
75,22,363829.8,363285.81,115.75,GRASS,78,86,71,93.6,0.176,0.337
75,23,363829.8,363286.01,115.75,GRASS,79,88,72,95.1,0.175,0.343
75,24,363829.8,363286.21,115.75,GRASS,78,88,72,98.2,0.179,0.344
75,25,363829.8,363286.41,115.81,GRASS,76,87,70,99.9,0.189,0.339
75,26,363829.8,363286.61,115.81,GRASS,73,84,67,99.8,0.201,0.328
75,27,363829.8,363286.81,115.81,GRASS,73,84,67,98.4,0.204,0.328
75,28,363829.8,363287.01,115.81,GRASS,75,86,69,96.1,0.198,0.336
75,29,363829.8,363287.21,115.81,GRASS,77,87,70,93.6,0.194,0.339
75,30,363829.8,363287.41,115.86,GRASS,77,86,69,93.2,0.194,0.338
75,31,363829.8,363287.61,115.86,GRASS,76,86,69,93.9,0.196,0.336
75,32,363829.8,363287.81,115.86,GRASS,75,85,69,95.2,0.194,0.334
75,33,363829.8,363288.01,115.86,GRASS,77,86,70,96.4,0.185,0.339
75,34,363829.8,363288.21,115.86,GRASS,77,87,72,98.1,0.179,0.342
75,35,363829.8,363288.41,115.9,GRASS,76,86,70,99.5,0.184,0.337
75,36,363829.8,363288.61,115.9,GRASS,74,85,69,99.7,0.188,0.331
75,37,363829.8,363288.81,115.9,GRASS,74,85,69,100.0,0.19,0.333
75,38,363829.8,363289.01,115.9,GRASS,75,86,70,100.6,0.191,0.339
75,39,363829.8,363289.21,115.9,GRASS,75,86,70,100.8,0.193,0.339
75,40,363829.8,363289.41,115.94,GRASS,74,86,69,101.0,0.193,0.336
75,41,363829.8,363289.61,115.94,GRASS,76,86,70,98.5,0.191,0.338
75,42,363829.8,363289.81,115.94,GRASS,80,90,73,95.1,0.185,0.351
75,43,363829.8,363290.01,115.94,GRASS,84,93,76,91.8,0.18,0.366
75,44,363829.8,363290.21,115.94,GRASS,86,95,78,91.8,0.178,0.374
75,45,363829.8,363290.41,115.97,GRASS,85,94,77,91.8,0.181,0.368
75,46,363829.8,363290.61,115.97,GRASS,82,91,74,93.6,0.184,0.357
75,47,363829.8,363290.81,115.97,GRASS,77,88,71,98.1,0.189,0.344
75,48,363829.8,363291.01,115.97,GRASS,73,85,69,103.7,0.192,0.334
75,49,363829.8,363291.21,115.97,GRASS,70,83,66,106.1,0.197,0.324
75,50,363829.8,363291.41,116.03,GRASS,71,83,67,107.3,0.191,0.326
75,51,363829.8,363291.61,116.03,GRASS,73,85,70,105.8,0.184,0.334
75,52,363829.8,363291.81,116.03,GRASS,76,87,71,102.7,0.184,0.341
75,53,363829.8,363292.01,116.03,GRASS,75,86,70,101.2,0.186,0.337
75,54,363829.8,363292.21,116.03,GRASS,73,84,68,101.8,0.192,0.33
75,55,363829.8,363292.41,116.03,GRASS,72,83,67,102.4,0.195,0.326
75,56,363829.8,363292.61,116.07,GRASS,73,84,68,100.7,0.191,0.329
75,57,363829.8,363292.81,116.07,GRASS,75,84,69,95.6,0.182,0.33
75,58,363829.8,363293.01,116.07,GRASS,77,85,70,90.8,0.175,0.332
75,59,363829.8,363293.21,116.07,GRASS,78,85,70,89.3,0.172,0.332
75,60,363829.8,363293.41,116.07,GRASS,77,84,70,88.3,0.171,0.33
75,61,363829.8,363293.61,116.11,GRASS,79,86,72,89.9,0.17,0.338
75,62,363829.8,363293.81,116.11,GRASS,78,86,71,92.3,0.177,0.338
75,63,363829.8,363294.01,116.11,GRASS,79,88,72,93.9,0.184,0.345
75,64,363829.8,363294.21,116.11,GRASS,78,88,71,95.9,0.19,0.346
75,65,363829.8,363294.41,116.11,GRASS,77,88,72,100.5,0.189,0.347
75,66,363829.8,363294.61,116.16,GRASS,76,88,71,104.9,0.188,0.345
75,67,363829.8,363294.81,116.16,GRASS,73,86,69,105.9,0.194,0.336
75,68,363829.8,363295.01,116.16,GRASS,71,83,67,104.7,0.198,0.327
75,69,363829.8,363295.21,116.16,GRASS,71,82,66,101.1,0.2,0.323
75,70,363829.8,363295.41,116.16,GRASS,73,83,67,95.2,0.202,0.327
75,71,363829.8,363295.61,116.21,GRASS,77,86,68,90.2,0.208,0.338
75,72,363829.8,363295.81,116.21,GRASS,80,88,70,88.7,0.208,0.347
75,73,363829.8,363296.01,116.21,GRASS,80,88,70,88.4,0.203,0.347
75,74,363829.8,363296.21,116.21,GRASS,78,86,69,88.3,0.199,0.338
75,75,363829.8,363296.41,116.21,GRASS,78,86,69,88.2,0.191,0.336
75,76,363829.8,363296.61,116.27,GRASS,80,87,72,88.5,0.18,0.342
75,77,363829.8,363296.81,116.27,GRASS,81,88,73,87.9,0.168,0.346
75,78,363829.8,363297.01,116.27,GRASS,80,87,73,88.1,0.165,0.342
75,79,363829.8,363297.21,116.27,GRASS,77,84,69,88.3,0.172,0.328
75,80,363829.8,363297.41,116.27,GRASS,76,83,69,88.3,0.173,0.326
75,81,363829.8,363297.61,116.31,GRASS,80,86,72,85.7,0.163,0.337
75,82,363829.8,363297.81,116.31,GRASS,83,89,75,85.7,0.157,0.349
75,83,363829.8,363298.01,116.31,GRASS,83,89,75,85.7,0.157,0.349
75,84,363829.8,363298.21,116.31,GRASS,83,89,75,85.7,0.157,0.351
75,85,363829.8,363298.41,116.31,GRASS,84,90,76,85.7,0.156,0.353
75,86,363829.8,363298.61,116.34,GRASS,81,88,73,88.4,0.164,0.344
75,87,363829.8,363298.81,116.34,GRASS,76,85,69,94.5,0.179,0.332
75,88,363829.8,363299.01,116.34,GRASS,72,83,67,100.0,0.193,0.324
75,89,363829.8,363299.21,116.34,GRASS,70,82,66,101.8,0.199,0.321
75,90,363829.8,363299.41,116.34,GRASS,70,82,65,102.4,0.2,0.321
75,91,363829.8,363299.61,116.4,GRASS,73,84,68,102.9,0.196,0.331
75,92,363829.8,363299.81,116.4,GRASS,75,87,71,103.2,0.191,0.343
75,93,363829.8,363300.01,116.4,GRASS,76,89,72,104.3,0.192,0.347
75,94,363829.8,363300.21,116.4,GRASS,74,88,70,106.0,0.196,0.344
75,95,363829.8,363300.41,116.4,GRASS,72,86,69,107.4,0.199,0.336
75,96,363829.8,363300.61,116.45,GRASS,69,82,65,108.7,0.206,0.323
75,97,363829.8,363300.81,116.45,GRASS,67,81,64,109.0,0.211,0.316
75,98,363829.8,363301.01,116.45,GRASS,67,81,64,109.3,0.209,0.319
75,99,363829.8,363301.21,116.45,GRASS,69,83,66,109.4,0.204,0.327
75,100,363829.8,363301.41,116.45,GRASS,70,84,67,109.4,0.203,0.329
75,101,363829.8,363301.61,116.49,GRASS,69,83,66,109.4,0.204,0.327
75,102,363829.8,363301.81,116.49,GRASS,68,82,65,109.4,0.207,0.322
75,103,363829.8,363302.01,116.49,GRASS,67,81,64,109.4,0.209,0.319
75,104,363829.8,363302.21,116.49,GRASS,69,83,66,108.8,0.206,0.324
75,105,363829.8,363302.41,116.49,GRASS,71,84,67,107.7,0.201,0.331
75,106,363829.8,363302.61,116.55,GRASS,73,86,69,106.6,0.198,0.336
75,107,363829.8,363302.81,116.55,GRASS,74,87,70,106.0,0.195,0.343
75,108,363829.8,363303.01,116.55,GRASS,75,88,71,105.9,0.193,0.346
75,109,363829.8,363303.21,116.55,GRASS,76,89,72,105.7,0.191,0.348
75,110,363829.8,363303.41,116.55,GRASS,76,88,71,102.8,0.19,0.345
75,111,363829.8,363303.61,116.62,GRASS,75,85,70,99.5,0.179,0.333
