grid_x,grid_y,real_x,real_y,height,terrain_type,r,g,b,hsv_h,hsv_s,hsv_v
109,63,364335.4,364115.93,113.42,GRASS,103,105,84,67.1,0.204,0.413
109,64,364335.4,364116.13,113.31,GRASS,104,107,85,68.6,0.204,0.421
109,65,364335.4,364116.33,113.31,GRASS,111,114,91,68.3,0.198,0.447
109,66,364335.4,364116.53,113.31,GRASS,120,122,99,66.1,0.189,0.479
109,67,364335.4,364116.73,113.31,GRASS,120,122,98,64.9,0.195,0.479
109,68,364335.4,364116.93,113.31,GRASS,114,117,93,66.4,0.206,0.459
109,69,364335.4,364117.13,113.24,GRASS,112,114,91,65.8,0.201,0.447
109,70,364335.4,364117.33,113.24,GRASS,112,112,91,59.7,0.186,0.438
109,71,364335.4,364117.53,113.24,GRASS,115,113,93,54.4,0.191,0.45
109,72,364335.4,364117.73,113.24,GRASS,119,117,97,54.9,0.188,0.468
109,73,364335.4,364117.93,113.24,GRASS,120,120,98,60.3,0.181,0.47
109,74,364335.4,364118.13,113.1,GRASS,112,114,92,66.8,0.194,0.449
109,75,364335.4,364118.33,113.1,GRASS,104,108,85,70.1,0.206,0.422
109,76,364335.4,364118.53,113.1,GRASS,104,108,86,69.0,0.201,0.422
109,77,364335.4,364118.73,113.1,GRASS,108,111,89,66.7,0.195,0.434
109,78,364335.4,364118.93,113.1,GRASS,111,114,92,66.4,0.191,0.446
109,79,364335.4,364119.13,113.14,GRASS,108,111,89,67.1,0.196,0.435
109,80,364335.4,364119.33,113.14,GRASS,103,106,84,69.0,0.203,0.415
109,81,364335.4,364119.53,113.14,GRASS,98,102,81,72.5,0.206,0.401
109,82,364335.4,364119.73,113.14,GRASS,96,102,81,77.5,0.204,0.401
109,83,364335.4,364119.93,113.14,GRASS,98,105,84,81.1,0.199,0.413
109,84,364335.4,364120.13,113.19,GRASS,101,108,87,79.8,0.196,0.422
109,85,364335.4,364120.33,113.19,GRASS,104,110,88,76.7,0.196,0.431
109,86,364335.4,364120.53,113.19,GRASS,104,109,88,74.1,0.198,0.429
109,87,364335.4,364120.73,113.19,GRASS,104,108,86,71.4,0.201,0.423
109,88,364335.4,364120.93,113.19,GRASS,105,109,87,69.1,0.198,0.426
109,89,364335.4,364121.13,113.23,GRASS,110,112,91,66.1,0.191,0.439
109,90,364335.4,364121.33,113.23,GRASS,114,115,94,61.8,0.185,0.45
109,91,364335.4,364121.53,113.23,GRASS,115,114,93,58.6,0.188,0.45
109,92,364335.4,364121.73,113.23,GRASS,114,112,92,56.2,0.193,0.445
109,93,364335.4,364121.93,113.23,GRASS,115,113,93,54.9,0.192,0.451
109,94,364335.4,364122.13,113.37,CONCRETE,117,115,94,54.3,0.195,0.458
109,95,364335.4,364122.33,113.37,GRASS,114,112,91,54.4,0.206,0.448
109,96,364335.4,364122.53,113.37,GRASS,113,111,89,54.5,0.213,0.443
109,97,364335.4,364122.73,113.37,GRASS,115,113,90,55.6,0.212,0.45
109,98,364335.4,364122.93,113.37,GRASS,116,114,92,56.1,0.209,0.455
109,99,364335.4,364123.13,113.39,GRASS,119,117,94,55.8,0.204,0.465
109,100,364335.4,364123.33,113.39,CONCRETE,123,120,97,52.7,0.21,0.481
109,101,364335.4,364123.53,113.39,CONCRETE,125,121,98,49.6,0.222,0.492
109,102,364335.4,364123.73,113.39,CONCRETE,129,124,100,47.9,0.225,0.508
109,103,364335.4,364123.93,113.39,GRASS,132,126,103,47.4,0.221,0.519
109,104,364335.4,364124.13,113.46,GRASS,129,123,101,47.5,0.222,0.508
109,105,364335.4,364124.33,113.46,GRASS,127,122,99,48.8,0.216,0.497
109,106,364335.4,364124.53,113.46,GRASS,125,121,100,51.4,0.201,0.489
109,107,364335.4,364124.73,113.46,GRASS,121,119,98,53.5,0.191,0.476
109,108,364335.4,364124.93,113.46,GRASS,121,118,97,53.2,0.194,0.474
109,109,364335.4,364125.13,113.38,GRASS,123,121,99,54.3,0.197,0.482
109,110,364335.4,364125.33,113.38,GRASS,122,121,98,57.1,0.194,0.478
109,111,364335.4,364125.53,113.38,GRASS,119,120,98,61.7,0.186,0.471
109,112,364335.4,364125.73,113.38,GRASS,117,119,97,65.3,0.186,0.468
109,113,364335.4,364125.93,113.38,GRASS,113,115,93,66.5,0.191,0.451
109,114,364335.4,364126.13,113.35,GRASS,106,108,87,65.5,0.198,0.423
109,115,364335.4,364126.33,113.35,GRASS,103,105,84,63.7,0.198,0.411
109,116,364335.4,364126.53,113.35,GRASS,108,108,88,61.4,0.189,0.424
109,117,364335.4,364126.73,113.35,GRASS,110,110,90,60.5,0.187,0.432
109,118,364335.4,364126.93,113.35,GRASS,110,110,89,61.2,0.188,0.431
109,119,364335.4,364127.13,113.33,GRASS,108,109,88,63.2,0.193,0.428
109,120,364335.4,364127.33,113.33,GRASS,108,110,89,66.3,0.196,0.432
109,121,364335.4,364127.53,113.33,GRASS,107,110,89,67.7,0.196,0.432
109,122,364335.4,364127.73,113.33,GRASS,106,109,88,68.1,0.196,0.427
109,123,364335.4,364127.93,113.33,GRASS,106,109,88,68.0,0.194,0.428
109,124,364335.4,364128.13,113.28,GRASS,109,112,91,68.8,0.189,0.439
109,125,364335.4,364128.33,113.28,GRASS,109,113,91,69.7,0.189,0.442
109,126,364335.4,364128.53,113.28,GRASS,109,113,91,70.3,0.19,0.441
109,127,364335.4,364128.73,113.28,GRASS,105,109,88,70.5,0.196,0.427
109,128,364335.4,364128.93,113.28,GRASS,104,107,86,69.3,0.198,0.421
109,129,364335.4,364129.13,113.29,GRASS,107,110,88,65.9,0.194,0.429
109,130,364335.4,364129.33,113.29,GRASS,115,116,95,60.8,0.182,0.453
109,131,364335.4,364129.53,113.29,GRASS,118,117,95,58.1,0.191,0.462
109,132,364335.4,364129.73,113.29,GRASS,114,114,92,61.3,0.195,0.447
109,133,364335.4,364129.93,113.29,GRASS,107,109,87,65.4,0.202,0.429
109,134,364335.4,364130.13,113.26,GRASS,103,105,84,67.1,0.202,0.413
109,135,364335.4,364130.33,113.26,GRASS,103,105,85,66.3,0.193,0.413
109,136,364335.4,364130.53,113.26,GRASS,110,112,93,65.7,0.175,0.44
109,137,364335.4,364130.73,113.26,GRASS,113,114,95,65.9,0.174,0.449
109,138,364335.4,364130.93,113.26,GRASS,112,114,93,66.2,0.181,0.447
109,139,364335.4,364131.13,113.31,GRASS,106,109,87,67.0,0.198,0.427
109,140,364335.4,364131.33,113.31,GRASS,105,107,86,66.9,0.204,0.421
109,141,364335.4,364131.53,113.31,GRASS,106,108,86,66.5,0.203,0.424
109,142,364335.4,364131.73,113.31,GRASS,109,111,89,66.1,0.195,0.436
109,143,364335.4,364131.93,113.31,GRASS,112,114,93,66.6,0.187,0.448
109,144,364335.4,364132.13,113.33,GRASS,114,116,95,67.5,0.185,0.456
109,145,364335.4,364132.33,113.33,GRASS,112,115,93,67.2,0.19,0.449
109,146,364335.4,364132.53,113.33,GRASS,108,110,88,66.2,0.201,0.433
109,147,364335.4,364132.73,113.33,GRASS,112,114,91,65.1,0.197,0.445
109,148,364335.4,364132.93,113.35,GRASS,116,117,95,61.6,0.187,0.459
109,149,364335.4,364133.13,113.35,GRASS,120,119,97,57.8,0.192,0.47
109,150,364335.4,364133.33,113.35,GRASS,121,119,96,55.9,0.209,0.474
109,151,364335.4,364133.53,113.35,GRASS,122,121,96,58.0,0.212,0.478
109,152,364335.4,364133.73,113.35,GRASS,117,117,92,61.9,0.215,0.46
109,153,364335.4,364133.93,113.35,GRASS,111,113,88,63.8,0.218,0.443
109,154,364335.4,364134.13,113.35,GRASS,116,117,92,60.8,0.211,0.457
109,155,364335.4,364134.33,113.35,GRASS,127,124,99,55.2,0.22,0.496
109,156,364335.4,364134.53,113.35,GRASS,131,127,101,51.3,0.231,0.515
109,157,364335.4,364134.73,113.35,GRASS,134,128,103,49.5,0.232,0.525
109,158,364335.4,364134.93,113.33,CONCRETE,135,129,104,48.9,0.23,0.529
109,159,364335.4,364135.13,113.33,CONCRETE,133,127,102,48.4,0.235,0.522
109,160,364335.4,364135.33,113.33,CONCRETE,128,121,96,48.2,0.246,0.501
109,161,364335.4,364135.53,113.33,CONCRETE,127,121,96,48.9,0.245,0.498
109,162,364335.4,364135.73,113.33,GRASS,128,123,97,50.7,0.238,0.501
109,163,364335.4,364135.93,113.32,GRASS,127,124,98,52.4,0.233,0.5
109,164,364335.4,364136.13,113.32,GRASS,123,120,95,53.6,0.228,0.483
109,165,364335.4,364136.33,113.32,GRASS,120,119,95,56.5,0.213,0.472
109,166,364335.4,364136.53,113.32,GRASS,116,117,93,63.1,0.206,0.461
109,167,364335.4,364136.73,113.32,GRASS,111,115,90,68.6,0.21,0.449
109,168,364335.4,364136.93,113.32,GRASS,108,112,88,70.5,0.21,0.438
109,169,364335.4,364137.13,113.32,GRASS,109,112,90,69.5,0.198,0.44
109,170,364335.4,364137.33,113.32,GRASS,108,111,90,68.4,0.194,0.436
109,171,364335.4,364137.53,113.32,GRASS,105,108,87,69.2,0.198,0.424
109,172,364335.4,364137.73,113.32,GRASS,106,110,88,70.2,0.202,0.431
110,0,364335.6,364103.33,114.78,GRASS,58,75,62,133.5,0.232,0.295
110,1,364335.6,364103.53,114.78,GRASS,61,79,64,131.2,0.227,0.308
110,2,364335.6,364103.73,114.78,GRASS,64,83,67,127.3,0.228,0.327
110,3,364335.6,364103.93,114.78,GRASS,64,84,66,123.5,0.235,0.331
110,4,364335.6,364104.13,114.78,GRASS,64,84,64,120.2,0.239,0.328
110,5,364335.6,364104.33,114.48,GRASS,67,86,66,117.5,0.232,0.336
110,6,364335.6,364104.53,114.48,GRASS,67,86,66,118.4,0.228,0.336
110,7,364335.6,364104.73,114.48,GRASS,66,85,66,119.1,0.225,0.333
110,8,364335.6,364104.93,114.48,GRASS,65,83,65,119.6,0.223,0.326
110,9,364335.6,364105.13,114.48,GRASS,66,84,66,121.2,0.214,0.328
110,10,364335.6,364105.33,114.13,GRASS,63,81,64,123.3,0.217,0.318
110,11,364335.6,364105.53,114.13,GRASS,66,83,66,122.7,0.212,0.326
110,12,364335.6,364105.73,114.13,GRASS,69,87,69,121.6,0.209,0.342
110,13,364335.6,364105.93,114.13,GRASS,69,88,69,120.0,0.216,0.346
110,14,364335.6,364106.13,114.13,GRASS,68,87,68,119.6,0.218,0.34
110,15,364335.6,364106.33,113.92,GRASS,67,85,66,117.7,0.22,0.334
110,16,364335.6,364106.53,113.92,GRASS,68,85,66,113.5,0.221,0.333
110,17,364335.6,364106.73,113.92,GRASS,71,86,67,107.2,0.223,0.336
110,18,364335.6,364106.93,113.92,GRASS,75,88,69,101.0,0.22,0.347
110,19,364335.6,364107.13,113.92,GRASS,81,93,73,95.6,0.213,0.364
110,20,364335.6,364107.33,113.76,GRASS,86,96,76,91.6,0.202,0.376
110,21,364335.6,364107.53,113.76,GRASS,87,97,78,88.7,0.197,0.379
110,22,364335.6,364107.73,113.76,GRASS,89,98,79,88.4,0.194,0.384
110,23,364335.6,364107.93,113.76,GRASS,91,100,81,87.4,0.189,0.391
110,24,364335.6,364108.13,113.76,GRASS,92,99,80,82.7,0.186,0.387
110,25,364335.6,364108.33,113.55,GRASS,94,99,81,75.1,0.18,0.388
110,26,364335.6,364108.53,113.55,DIRT,101,103,85,67.3,0.169,0.403
110,27,364335.6,364108.73,113.55,DIRT,108,108,92,59.0,0.153,0.424
110,28,364335.6,364108.93,113.55,CONCRETE,122,119,105,50.9,0.143,0.478
110,29,364335.6,364109.13,113.28,CONCRETE,146,141,129,44.0,0.119,0.573
110,30,364335.6,364109.33,113.28,CONCRETE,170,163,153,36.7,0.099,0.666
110,31,364335.6,364109.53,113.28,CONCRETE,180,172,164,29.5,0.089,0.706
110,32,364335.6,364109.73,113.28,CONCRETE,183,174,167,25.3,0.086,0.716
110,33,364335.6,364109.93,113.28,CONCRETE,184,175,168,25.7,0.086,0.722
110,34,364335.6,364110.13,113.04,CONCRETE,184,176,168,28.6,0.088,0.722
110,35,364335.6,364110.33,113.04,CONCRETE,185,177,168,31.1,0.089,0.725
110,36,364335.6,364110.53,113.04,CONCRETE,186,179,169,33.9,0.091,0.729
110,37,364335.6,364110.73,113.04,CONCRETE,186,179,169,34.8,0.09,0.728
110,38,364335.6,364110.93,113.04,CONCRETE,185,178,168,35.3,0.092,0.727
110,39,364335.6,364111.13,113.04,CONCRETE,186,179,169,35.3,0.092,0.728
110,40,364335.6,364111.33,113.04,CONCRETE,187,180,170,35.3,0.091,0.732
110,41,364335.6,364111.53,113.04,CONCRETE,188,181,171,34.7,0.088,0.736
110,42,364335.6,364111.73,113.04,CONCRETE,188,181,172,33.4,0.084,0.736
110,43,364335.6,364111.93,113.04,CONCRETE,188,181,172,32.4,0.081,0.736
110,44,364335.6,364112.13,112.99,CONCRETE,188,181,172,33.0,0.083,0.737
110,45,364335.6,364112.33,112.99,CONCRETE,189,182,173,33.3,0.083,0.74
110,46,364335.6,364112.53,112.99,CONCRETE,190,182,174,32.0,0.082,0.744
110,47,364335.6,364112.73,112.99,CONCRETE,191,183,175,30.5,0.084,0.748
110,48,364335.6,364112.93,112.99,CONCRETE,190,181,173,29.7,0.09,0.745
110,49,364335.6,364113.13,113.39,CONCRETE,189,180,170,32.0,0.097,0.74
110,50,364335.6,364113.33,113.39,CONCRETE,188,180,168,35.3,0.105,0.736
110,51,364335.6,364113.53,113.39,CONCRETE,181,173,160,37.9,0.116,0.711
110,52,364335.6,364113.73,113.39,CONCRETE,167,160,145,40.2,0.133,0.655
110,53,364335.6,364113.93,113.39,CONCRETE,157,149,134,41.6,0.146,0.614
110,54,364335.6,364114.13,113.44,CONCRETE,151,144,128,41.7,0.152,0.593
110,55,364335.6,364114.33,113.44,CONCRETE,151,144,128,41.8,0.152,0.591
110,56,364335.6,364114.53,113.44,CONCRETE,146,140,123,42.8,0.157,0.573
110,57,364335.6,364114.73,113.44,CONCRETE,140,134,117,45.5,0.162,0.548
110,58,364335.6,364114.93,113.44,GRASS,129,125,107,49.7,0.171,0.504
110,59,364335.6,364115.13,113.42,GRASS,123,120,101,53.2,0.176,0.482
110,60,364335.6,364115.33,113.42,GRASS,120,119,99,56.0,0.18,0.472
110,61,364335.6,364115.53,113.42,GRASS,113,113,92,58.6,0.191,0.444
110,62,364335.6,364115.73,113.42,GRASS,104,104,83,61.6,0.206,0.408
110,63,364335.6,364115.93,113.42,GRASS,102,103,82,63.9,0.21,0.405
110,64,364335.6,364116.13,113.31,GRASS,108,110,88,65.0,0.199,0.433
110,65,364335.6,364116.33,113.31,GRASS,114,116,94,65.3,0.196,0.456
110,66,364335.6,364116.53,113.31,GRASS,120,122,98,64.7,0.193,0.478
110,67,364335.6,364116.73,113.31,GRASS,118,120,96,65.7,0.202,0.472
110,68,364335.6,364116.93,113.31,GRASS,112,115,91,68.9,0.211,0.453
110,69,364335.6,364117.13,113.24,GRASS,109,112,89,69.7,0.209,0.441
110,70,364335.6,364117.33,113.24,GRASS,109,110,89,64.7,0.194,0.433
110,71,364335.6,364117.53,113.24,GRASS,112,111,91,59.1,0.186,0.438
110,72,364335.6,364117.73,113.24,GRASS,119,118,97,58.0,0.184,0.467
110,73,364335.6,364117.93,113.24,GRASS,121,121,99,60.8,0.183,0.475
110,74,364335.6,364118.13,113.1,GRASS,114,115,93,64.6,0.193,0.453
110,75,364335.6,364118.33,113.1,GRASS,107,109,87,67.3,0.2,0.429
110,76,364335.6,364118.53,113.1,GRASS,109,111,89,66.6,0.195,0.436
110,77,364335.6,364118.73,113.1,GRASS,114,116,94,65.7,0.19,0.454
110,78,364335.6,364118.93,113.1,GRASS,114,116,94,65.8,0.191,0.455
110,79,364335.6,364119.13,113.14,GRASS,109,112,89,66.9,0.2,0.439
110,80,364335.6,364119.33,113.14,GRASS,105,108,85,68.5,0.208,0.423
110,81,364335.6,364119.53,113.14,GRASS,100,103,82,70.8,0.212,0.406
110,82,364335.6,364119.73,113.14,GRASS,97,102,80,74.0,0.214,0.4
110,83,364335.6,364119.93,113.14,GRASS,100,106,84,75.9,0.205,0.416
110,84,364335.6,364120.13,113.19,GRASS,107,111,90,73.0,0.194,0.437
110,85,364335.6,364120.33,113.19,GRASS,109,112,91,69.9,0.192,0.44
110,86,364335.6,364120.53,113.19,GRASS,107,109,88,68.3,0.195,0.429
110,87,364335.6,364120.73,113.19,GRASS,105,108,86,67.0,0.199,0.422
110,88,364335.6,364120.93,113.19,GRASS,108,110,89,65.2,0.194,0.432
110,89,364335.6,364121.13,113.23,GRASS,111,112,91,63.0,0.193,0.44
110,90,364335.6,364121.33,113.23,GRASS,113,113,92,60.3,0.192,0.444
110,91,364335.6,364121.53,113.23,GRASS,115,114,93,58.5,0.194,0.451
110,92,364335.6,364121.73,113.23,GRASS,117,115,94,56.2,0.194,0.459
110,93,364335.6,364121.93,113.23,CONCRETE,119,117,96,53.8,0.196,0.468
110,94,364335.6,364122.13,113.37,CONCRETE,121,118,97,52.5,0.201,0.475
110,95,364335.6,364122.33,113.37,CONCRETE,119,116,94,52.4,0.211,0.469
110,96,364335.6,364122.53,113.37,GRASS,119,116,94,52.8,0.214,0.467
110,97,364335.6,364122.73,113.37,GRASS,120,118,95,54.0,0.211,0.472
110,98,364335.6,364122.93,113.37,GRASS,119,117,94,55.5,0.21,0.467
110,99,364335.6,364123.13,113.39,GRASS,118,116,93,55.9,0.21,0.464
110,100,364335.6,364123.33,113.39,GRASS,122,119,95,53.0,0.219,0.478
110,101,364335.6,364123.53,113.39,CONCRETE,127,122,98,50.1,0.226,0.498
110,102,364335.6,364123.73,113.39,CONCRETE,132,126,102,48.4,0.227,0.517
110,103,364335.6,364123.93,113.39,CONCRETE,136,129,106,47.3,0.222,0.532
110,104,364335.6,364124.13,113.46,GRASS,133,127,103,46.7,0.225,0.523
110,105,364335.6,364124.33,113.46,GRASS,129,123,100,46.8,0.224,0.508
110,106,364335.6,364124.53,113.46,GRASS,128,123,101,48.2,0.21,0.502
110,107,364335.6,364124.73,113.46,GRASS,126,121,101,49.4,0.199,0.493
110,108,364335.6,364124.93,113.46,GRASS,124,120,99,49.5,0.199,0.486
110,109,364335.6,364125.13,113.38,GRASS,125,121,101,51.4,0.195,0.49
110,110,364335.6,364125.33,113.38,GRASS,123,121,100,54.4,0.191,0.482
110,111,364335.6,364125.53,113.38,GRASS,117,117,95,60.0,0.185,0.457
110,112,364335.6,364125.73,113.38,GRASS,112,113,91,63.2,0.192,0.444
110,113,364335.6,364125.93,113.38,GRASS,110,111,90,62.5,0.192,0.435
110,114,364335.6,364126.13,113.35,GRASS,107,107,86,58.4,0.196,0.421
110,115,364335.6,364126.33,113.35,GRASS,109,107,87,54.5,0.202,0.426
110,116,364335.6,364126.53,113.35,GRASS,115,112,92,52.1,0.2,0.449
110,117,364335.6,364126.73,113.35,GRASS,116,113,93,52.5,0.2,0.456
110,118,364335.6,364126.93,113.35,GRASS,114,112,91,54.5,0.202,0.447
110,119,364335.6,364127.13,113.33,GRASS,111,110,88,57.5,0.201,0.434
110,120,364335.6,364127.33,113.33,GRASS,109,110,88,62.2,0.201,0.432
110,121,364335.6,364127.53,113.33,GRASS,106,108,86,65.2,0.206,0.424
110,122,364335.6,364127.73,113.33,GRASS,106,108,86,66.5,0.204,0.423
110,123,364335.6,364127.93,113.33,GRASS,106,108,86,66.7,0.199,0.423
110,124,364335.6,364128.13,113.28,GRASS,108,110,89,67.0,0.192,0.432
110,125,364335.6,364128.33,113.28,GRASS,107,109,88,67.4,0.193,0.428
110,126,364335.6,364128.53,113.28,GRASS,106,109,88,68.2,0.193,0.428
110,127,364335.6,364128.73,113.28,GRASS,102,105,84,69.2,0.2,0.412
110,128,364335.6,364128.93,113.28,GRASS,102,105,84,69.2,0.198,0.413
110,129,364335.6,364129.13,113.29,GRASS,108,111,90,66.8,0.188,0.433
110,130,364335.6,364129.33,113.29,GRASS,117,118,97,63.0,0.175,0.462
110,131,364335.6,364129.53,113.29,GRASS,117,117,96,60.5,0.18,0.459
110,132,364335.6,364129.73,113.29,GRASS,111,112,90,63.3,0.193,0.438
110,133,364335.6,364129.93,113.29,GRASS,107,109,88,67.0,0.197,0.429
110,134,364335.6,364130.13,113.26,GRASS,107,110,89,68.5,0.188,0.431
110,135,364335.6,364130.33,113.26,GRASS,106,109,89,67.7,0.18,0.426
110,136,364335.6,364130.53,113.26,GRASS,107,109,90,67.3,0.173,0.427
110,137,364335.6,364130.73,113.26,GRASS,106,108,89,67.9,0.177,0.425
110,138,364335.6,364130.93,113.26,GRASS,108,111,91,68.4,0.182,0.435
110,139,364335.6,364131.13,113.31,GRASS,106,109,88,69.4,0.195,0.429
110,140,364335.6,364131.33,113.31,GRASS,104,107,86,69.2,0.202,0.421
110,141,364335.6,364131.53,113.31,GRASS,102,105,83,68.7,0.207,0.412
110,142,364335.6,364131.73,113.31,GRASS,105,108,86,68.3,0.2,0.424
110,143,364335.6,364131.93,113.31,GRASS,110,113,92,68.8,0.189,0.444
110,144,364335.6,364132.13,113.33,GRASS,112,116,94,69.7,0.187,0.453
110,145,364335.6,364132.33,113.33,GRASS,109,112,90,69.0,0.193,0.439
110,146,364335.6,364132.53,113.33,GRASS,106,109,87,67.1,0.196,0.426
110,147,364335.6,364132.73,113.33,GRASS,110,112,91,65.3,0.187,0.438
110,148,364335.6,364132.93,113.35,GRASS,114,115,94,63.2,0.181,0.452
110,149,364335.6,364133.13,113.35,GRASS,117,117,95,60.7,0.186,0.459
110,150,364335.6,364133.33,113.35,GRASS,120,119,95,57.6,0.204,0.469
110,151,364335.6,364133.53,113.35,GRASS,124,122,97,56.4,0.214,0.485
110,152,364335.6,364133.73,113.35,GRASS,120,119,94,58.0,0.216,0.472
110,153,364335.6,364133.93,113.35,GRASS,118,118,93,59.6,0.21,0.462
110,154,364335.6,364134.13,113.35,GRASS,122,121,97,58.3,0.207,0.477
110,155,364335.6,364134.33,113.35,GRASS,127,124,99,54.8,0.221,0.497
110,156,364335.6,364134.53,113.35,GRASS,128,124,98,52.6,0.235,0.5
110,157,364335.6,364134.73,113.35,GRASS,131,126,100,51.3,0.235,0.512
110,158,364335.6,364134.93,113.33,CONCRETE,133,128,102,50.5,0.233,0.52
110,159,364335.6,364135.13,113.33,CONCRETE,132,126,100,49.2,0.24,0.516
110,160,364335.6,364135.33,113.33,CONCRETE,129,123,98,48.5,0.245,0.508
110,161,364335.6,364135.53,113.33,CONCRETE,132,126,100,48.5,0.24,0.518
110,162,364335.6,364135.73,113.33,CONCRETE,133,128,102,49.2,0.236,0.523
110,163,364335.6,364135.93,113.32,GRASS,133,128,101,50.3,0.235,0.52
110,164,364335.6,364136.13,113.32,GRASS,128,124,98,51.5,0.231,0.501
110,165,364335.6,364136.33,113.32,GRASS,124,121,97,54.4,0.218,0.485
110,166,364335.6,364136.53,113.32,GRASS,118,118,94,59.9,0.206,0.464
110,167,364335.6,364136.73,113.32,GRASS,113,115,91,64.8,0.21,0.452
110,168,364335.6,364136.93,113.32,GRASS,112,114,91,66.3,0.206,0.448
110,169,364335.6,364137.13,113.32,GRASS,112,115,92,66.3,0.197,0.45
110,170,364335.6,364137.33,113.32,GRASS,110,113,91,66.7,0.197,0.443
110,171,364335.6,364137.53,113.32,GRASS,104,107,85,68.3,0.207,0.421
110,172,364335.6,364137.73,113.32,GRASS,104,108,86,70.1,0.209,0.424
111,0,364335.8,364103.33,114.78,GRASS,62,81,64,124.3,0.23,0.317
111,1,364335.8,364103.53,114.78,GRASS,64,83,65,122.8,0.225,0.324
111,2,364335.8,364103.73,114.78,GRASS,65,85,66,120.9,0.228,0.332
111,3,364335.8,364103.93,114.78,GRASS,64,84,64,119.4,0.24,0.329
111,4,364335.8,364104.13,114.78,GRASS,64,85,64,118.6,0.245,0.332
111,5,364335.8,364104.33,114.48,GRASS,69,88,68,117.3,0.232,0.346
111,6,364335.8,364104.53,114.48,GRASS,69,89,69,117.5,0.229,0.349
111,7,364335.8,364104.73,114.48,GRASS,68,87,67,117.5,0.23,0.342
111,8,364335.8,364104.93,114.48,GRASS,66,85,65,117.9,0.231,0.333
111,9,364335.8,364105.13,114.48,GRASS,67,86,67,119.6,0.22,0.336
111,10,364335.8,364105.33,114.13,GRASS,64,83,65,121.3,0.222,0.324
111,11,364335.8,364105.53,114.13,GRASS,66,85,67,121.6,0.215,0.331
111,12,364335.8,364105.73,114.13,GRASS,69,87,69,121.0,0.211,0.342
111,13,364335.8,364105.93,114.13,GRASS,67,86,67,119.6,0.219,0.338
111,14,364335.8,364106.13,114.13,GRASS,66,84,66,119.1,0.222,0.331
111,15,364335.8,364106.33,113.92,GRASS,67,84,66,116.4,0.22,0.33
111,16,364335.8,364106.53,113.92,GRASS,70,86,68,111.6,0.214,0.338
111,17,364335.8,364106.73,113.92,GRASS,74,88,69,105.3,0.215,0.346
111,18,364335.8,364106.93,113.92,GRASS,77,90,71,99.0,0.214,0.353
111,19,364335.8,364107.13,113.92,GRASS,81,92,73,93.1,0.213,0.362
111,20,364335.8,364107.33,113.76,GRASS,85,95,75,89.4,0.204,0.372
111,21,364335.8,364107.53,113.76,GRASS,88,97,78,88.2,0.197,0.381
111,22,364335.8,364107.73,113.76,GRASS,90,99,80,88.2,0.191,0.389
111,23,364335.8,364107.93,113.76,GRASS,91,100,81,86.2,0.187,0.391
111,24,364335.8,364108.13,113.76,GRASS,91,98,80,80.4,0.183,0.383
111,25,364335.8,364108.33,113.55,GRASS,94,98,81,72.5,0.174,0.383
111,26,364335.8,364108.53,113.55,DIRT,100,101,85,64.0,0.16,0.395
111,27,364335.8,364108.73,113.55,DIRT,111,110,95,55.1,0.146,0.437
111,28,364335.8,364108.93,113.55,CONCRETE,134,130,117,47.2,0.127,0.524
111,29,364335.8,364109.13,113.28,CONCRETE,160,155,144,40.4,0.105,0.629
111,30,364335.8,364109.33,113.28,CONCRETE,177,170,161,33.9,0.091,0.694
111,31,364335.8,364109.53,113.28,CONCRETE,182,174,167,29.3,0.082,0.712
111,32,364335.8,364109.73,113.28,CONCRETE,183,175,168,26.6,0.08,0.717
111,33,364335.8,364109.93,113.28,CONCRETE,184,176,169,27.7,0.082,0.723
111,34,364335.8,364110.13,113.04,CONCRETE,185,178,170,30.8,0.085,0.727
111,35,364335.8,364110.33,113.04,CONCRETE,187,179,170,33.2,0.088,0.732
111,36,364335.8,364110.53,113.04,CONCRETE,187,180,170,35.3,0.091,0.734
111,37,364335.8,364110.73,113.04,CONCRETE,187,180,170,35.3,0.091,0.733
111,38,364335.8,364110.93,113.04,CONCRETE,186,179,169,35.3,0.092,0.728
111,39,364335.8,364111.13,113.04,CONCRETE,186,179,169,35.3,0.092,0.728
111,40,364335.8,364111.33,113.04,CONCRETE,187,180,170,35.3,0.091,0.733
111,41,364335.8,364111.53,113.04,CONCRETE,187,180,171,34.7,0.089,0.735
111,42,364335.8,364111.73,113.04,CONCRETE,188,181,172,33.4,0.084,0.736
111,43,364335.8,364111.93,113.04,CONCRETE,188,181,173,32.7,0.082,0.738
111,44,364335.8,364112.13,112.99,CONCRETE,188,181,172,33.8,0.085,0.739
111,45,364335.8,364112.33,112.99,CONCRETE,189,182,173,34.3,0.087,0.742
111,46,364335.8,364112.53,112.99,CONCRETE,190,182,173,32.5,0.087,0.743
111,47,364335.8,364112.73,112.99,CONCRETE,190,181,173,30.8,0.09,0.744
111,48,364335.8,364112.93,112.99,CONCRETE,189,181,171,30.9,0.095,0.743
111,49,364335.8,364113.13,113.39,CONCRETE,189,180,169,33.9,0.102,0.74
111,50,364335.8,364113.33,113.39,CONCRETE,187,179,166,37.0,0.11,0.732
111,51,364335.8,364113.53,113.39,CONCRETE,173,166,151,39.4,0.126,0.679
111,52,364335.8,364113.73,113.39,CONCRETE,153,146,130,41.1,0.149,0.599
